1;arms_factory;2949.00;12.57;1362.00;1.21;0
1;industrial_complex;2949.00;12.57;1362.00;3.88;0
1;industrial_complex;2950.00;10.10;1355.00;5.43;0
1;industrial_complex;2953.00;10.65;1367.00;3.27;0
1;industrial_complex;2950.00;12.07;1368.00;4.48;0
1;industrial_complex;2942.00;10.03;1368.00;2.32;0
1;industrial_complex;2942.00;10.03;1368.00;3.88;0
1;naval_base;2941.00;9.50;1368.00;-1.19;5579
1;naval_base;2950.00;9.50;1352.00;-0.79;5579
1;naval_base;2952.00;9.50;1377.00;-3.00;5555
1;bunker;2950.00;10.60;1356.00;4.99;0
1;bunker;2946.00;12.88;1367.00;2.83;0
1;bunker;2951.00;11.57;1368.00;4.39;0
1;coastal_bunker;2941.00;9.50;1369.00;-2.60;0
1;coastal_bunker;2950.00;9.73;1373.00;-3.00;0
1;coastal_bunker;2950.00;9.73;1354.00;-0.79;0
1;dockyard;2942.00;9.50;1364.00;-1.19;0
1;synthetic_refinery;2953.00;10.45;1369.00;1.28;0
1;fuel_silo;2943.00;10.68;1368.00;3.95;0
2;industrial_complex;3007.00;10.88;1365.00;3.27;0
2;industrial_complex;3008.00;11.20;1365.00;4.48;0
2;industrial_complex;2992.00;11.55;1374.00;2.32;0
2;industrial_complex;2992.00;11.55;1374.00;3.88;0
2;industrial_complex;3006.00;9.78;1355.00;1.72;0
2;industrial_complex;3011.00;11.13;1358.00;4.39;0
2;naval_base;3004.00;9.50;1352.00;-0.46;5656
2;naval_base;2997.00;9.50;1358.00;-0.93;5656
2;naval_base;2989.00;9.50;1364.00;-0.90;5579
2;naval_base;3013.00;9.50;1348.00;0.32;1452
2;naval_base;3022.00;9.50;1347.00;0.17;1452
2;bunker;3008.00;9.70;1353.00;1.28;0
2;bunker;3000.00;10.10;1365.00;1.38;0
2;bunker;3009.00;11.05;1360.00;5.50;0
2;bunker;3021.00;10.20;1351.00;4.55;0
2;bunker;3008.00;11.95;1369.00;1.28;0
2;bunker;2992.00;9.70;1367.00;3.95;0
2;coastal_bunker;2997.00;9.50;1357.00;-0.93;0
2;coastal_bunker;3010.00;9.50;1347.00;0.32;0
2;coastal_bunker;2989.00;9.50;1364.00;-0.90;0
2;coastal_bunker;3005.00;9.50;1351.00;-0.46;0
2;coastal_bunker;3022.00;9.50;1346.00;0.17;0
2;dockyard;2990.00;9.50;1362.00;-0.93;0
2;synthetic_refinery;3016.00;10.00;1350.00;5.57;0
2;fuel_silo;3017.00;12.98;1363.00;1.95;0
3;arms_factory;2924.00;10.57;1463.00;4.83;0
3;arms_factory;2908.00;10.05;1450.00;1.21;0
3;arms_factory;2923.00;14.28;1451.00;3.88;0
3;arms_factory;2919.00;15.15;1438.00;5.43;0
3;arms_factory;2924.00;14.35;1455.00;3.27;0
3;arms_factory;2911.00;9.75;1448.00;4.48;0
3;industrial_complex;2929.00;15.50;1449.00;2.32;0
3;industrial_complex;2927.00;11.05;1461.00;3.88;0
3;industrial_complex;2908.00;9.50;1448.00;1.72;0
3;industrial_complex;2926.00;13.80;1457.00;4.39;0
3;industrial_complex;2918.00;15.03;1436.00;5.94;0
3;industrial_complex;2927.00;13.85;1454.00;3.78;0
3;bunker;2925.00;14.48;1448.00;2.83;0
3;bunker;2922.00;10.48;1462.00;4.39;0
3;bunker;2923.00;10.60;1463.00;0.77;0
3;bunker;2913.00;12.00;1440.00;3.44;0
3;bunker;2928.00;13.65;1454.00;1.28;0
3;bunker;2906.00;9.68;1448.00;1.38;0
3;bunker;2933.00;15.28;1446.00;5.50;0
3;bunker;2921.00;12.95;1445.00;3.34;0
3;bunker;2927.00;16.08;1442.00;4.55;0
3;bunker;2913.00;10.32;1453.00;1.28;0
3;bunker;2931.00;13.78;1457.00;3.95;0
3;synthetic_refinery;2923.00;13.30;1445.00;2.39;0
3;fuel_silo;2930.00;15.68;1444.00;5.06;0
4;arms_factory;3057.00;10.53;1465.00;3.88;0
4;arms_factory;3055.00;11.13;1486.00;5.43;0
4;arms_factory;3047.00;13.05;1465.00;3.27;0
4;arms_factory;3046.00;12.15;1457.00;4.48;0
4;arms_factory;3050.00;14.13;1473.00;2.32;0
4;arms_factory;3058.00;10.05;1492.00;3.88;0
4;industrial_complex;3056.00;10.05;1490.00;1.72;0
4;industrial_complex;3056.00;12.40;1478.00;4.39;0
4;industrial_complex;3055.00;12.23;1484.00;5.94;0
4;industrial_complex;3053.00;13.82;1476.00;3.78;0
4;industrial_complex;3057.00;10.10;1455.00;4.99;0
4;industrial_complex;3044.00;13.13;1456.00;2.83;0
4;bunker;3061.00;10.70;1469.00;0.77;0
4;bunker;3044.00;12.78;1458.00;3.44;0
4;bunker;3047.00;13.65;1477.00;1.28;0
4;bunker;3065.00;9.90;1487.00;1.38;0
4;bunker;3051.00;11.75;1465.00;5.50;0
4;bunker;3057.00;10.25;1459.00;3.34;0
4;bunker;3039.00;13.10;1456.00;4.55;0
4;bunker;3067.00;10.03;1491.00;1.28;0
4;bunker;3068.00;9.95;1474.00;3.95;0
4;bunker;3057.00;12.68;1481.00;1.78;0
4;bunker;3042.00;13.48;1464.00;1.89;0
4;bunker;3059.00;10.38;1488.00;6.01;0
4;bunker;3056.00;10.15;1455.00;2.39;0
4;synthetic_refinery;3055.00;13.00;1482.00;0.84;0
4;fuel_silo;3041.00;13.93;1456.00;3.51;0
5;bunker;3156.00;9.80;1602.00;5.50;0
5;bunker;3109.00;9.80;1598.00;3.34;0
5;bunker;3145.00;9.82;1600.00;4.55;0
5;bunker;3123.00;9.90;1591.00;1.28;0
5;bunker;3156.00;10.32;1596.00;1.78;0
5;bunker;3138.00;10.23;1592.00;1.89;0
5;bunker;3139.00;9.80;1603.00;6.01;0
5;bunker;3132.00;9.88;1591.00;2.39;0
5;synthetic_refinery;3141.00;10.20;1594.00;1.95;0
5;fuel_silo;3124.00;9.90;1591.00;3.51;0
6;industrial_complex;2857.00;9.93;1534.00;4.99;0
6;industrial_complex;2873.00;9.70;1540.00;2.83;0
6;industrial_complex;2874.00;9.70;1537.00;4.39;0
6;industrial_complex;2877.00;9.60;1545.00;0.77;0
6;industrial_complex;2859.00;10.25;1535.00;3.44;0
6;industrial_complex;2888.00;10.28;1542.00;1.28;0
6;naval_base;2853.00;9.55;1542.00;-2.16;8621
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;naval_base;2849.00;9.60;1540.00;-2.68;8621
6;bunker;2876.00;9.63;1542.00;1.28;0
6;bunker;2885.00;9.78;1538.00;1.78;0
6;bunker;2875.00;9.70;1538.00;1.89;0
6;bunker;2847.00;9.70;1536.00;6.01;0
6;bunker;2885.00;9.80;1545.00;2.39;0
6;bunker;2860.00;9.70;1531.00;5.06;0
6;bunker;2867.00;10.10;1538.00;0.33;0
6;coastal_bunker;2871.00;9.50;1544.00;-2.55;0
6;coastal_bunker;2854.00;9.50;1543.00;-2.16;0
6;coastal_bunker;2846.00;9.55;1539.00;-2.68;0
6;dockyard;2847.00;9.60;1539.00;-2.68;0
6;synthetic_refinery;2869.00;9.70;1533.00;3.51;0
6;fuel_silo;2854.00;9.68;1538.00;6.18;0
7;arms_factory;2880.00;9.60;1572.00;1.72;0
7;arms_factory;2884.00;9.63;1556.00;4.39;0
7;arms_factory;2877.00;9.70;1562.00;5.94;0
7;arms_factory;2878.00;9.60;1565.00;3.78;0
7;arms_factory;2884.00;9.70;1554.00;4.99;0
7;arms_factory;2882.00;9.63;1555.00;2.83;0
7;industrial_complex;2876.00;9.60;1553.00;4.39;0
7;industrial_complex;2884.00;9.68;1574.00;0.77;0
7;industrial_complex;2872.00;9.57;1554.00;3.44;0
7;industrial_complex;2876.00;9.60;1562.00;1.28;0
7;industrial_complex;2885.00;9.63;1574.00;1.38;0
7;industrial_complex;2883.00;9.65;1571.00;5.50;0
7;naval_base;2878.00;9.53;1567.00;-2.36;2775
7;naval_base;2871.00;9.50;1558.00;-1.37;8621
7;naval_base;2884.00;9.60;1577.00;-2.94;2752
7;naval_base;2870.00;9.50;1553.00;-1.47;8621
7;bunker;2880.00;9.70;1566.00;1.89;0
7;bunker;2882.00;9.60;1556.00;6.01;0
7;bunker;2879.00;9.60;1557.00;2.39;0
7;bunker;2882.00;9.60;1561.00;5.06;0
7;bunker;2881.00;9.70;1573.00;0.33;0
7;coastal_bunker;2881.00;9.50;1577.00;-2.94;0
7;coastal_bunker;2875.00;9.50;1562.00;-2.16;0
7;coastal_bunker;2870.00;9.50;1553.00;-1.47;0
7;coastal_bunker;2879.00;9.50;1572.00;-2.36;0
7;dockyard;2878.00;9.50;1569.00;-2.36;0
7;synthetic_refinery;2875.00;9.70;1557.00;6.18;0
7;fuel_silo;2884.00;9.60;1561.00;4.01;0
8;arms_factory;2900.00;11.38;1516.00;5.94;0
8;arms_factory;2900.00;11.40;1517.00;3.78;0
8;arms_factory;2899.00;11.80;1519.00;4.99;0
8;arms_factory;2899.00;10.85;1508.00;2.83;0
8;arms_factory;2902.00;10.80;1508.00;4.39;0
8;arms_factory;2900.00;10.85;1509.00;0.77;0
8;industrial_complex;2904.00;10.78;1509.00;3.44;0
8;industrial_complex;2900.00;10.90;1510.00;1.28;0
8;industrial_complex;2903.00;10.82;1510.00;1.38;0
8;industrial_complex;2899.00;11.10;1511.00;5.50;0
8;industrial_complex;2903.00;10.85;1511.00;3.34;0
8;industrial_complex;2898.00;11.32;1512.00;4.55;0
8;bunker;2905.00;10.82;1512.00;3.95;0
8;synthetic_refinery;2897.00;11.75;1515.00;2.39;0
8;fuel_silo;2900.00;11.32;1515.00;5.06;0
9;arms_factory;3059.00;11.03;1526.00;4.99;0
9;arms_factory;3037.00;12.73;1501.00;2.83;0
9;arms_factory;3034.00;12.23;1508.00;4.39;0
9;arms_factory;3046.00;10.60;1522.00;0.77;0
9;arms_factory;3023.00;12.38;1519.00;3.44;0
9;arms_factory;3021.00;13.88;1505.00;1.28;0
9;industrial_complex;3059.00;12.18;1520.00;1.38;0
9;industrial_complex;3021.00;10.98;1525.00;5.50;0
9;industrial_complex;3052.00;12.70;1511.00;3.34;0
9;industrial_complex;3040.00;11.60;1520.00;4.55;0
9;industrial_complex;3041.00;12.70;1507.00;1.28;0
9;industrial_complex;3048.00;12.50;1516.00;3.95;0
9;bunker;3026.00;12.43;1513.00;1.89;0
9;bunker;3032.00;12.20;1501.00;6.01;0
9;bunker;3052.00;12.70;1511.00;2.39;0
9;bunker;3059.00;11.63;1529.00;5.06;0
9;bunker;3031.00;11.85;1507.00;0.33;0
9;bunker;3026.00;10.25;1529.00;4.45;0
9;bunker;3019.00;12.55;1510.00;0.84;0
9;bunker;3047.00;10.50;1524.00;3.51;0
9;bunker;3018.00;13.35;1508.00;0.24;0
9;bunker;3047.00;11.13;1521.00;1.45;0
9;bunker;3025.00;11.53;1521.00;5.57;0
9;bunker;3060.00;11.90;1521.00;1.95;0
9;bunker;3059.00;12.70;1515.00;3.51;0
9;bunker;3036.00;11.57;1529.00;6.18;0
9;synthetic_refinery;3031.00;13.35;1497.00;6.08;0
9;fuel_silo;3026.00;12.20;1517.00;2.46;0
10;arms_factory;3132.00;9.80;1566.00;4.39;0
10;arms_factory;3143.00;9.80;1563.00;0.77;0
10;arms_factory;3153.00;10.40;1570.00;3.44;0
10;arms_factory;3150.00;10.38;1563.00;1.28;0
10;arms_factory;3125.00;10.10;1547.00;1.38;0
10;arms_factory;3136.00;9.80;1552.00;5.50;0
10;industrial_complex;3119.00;9.88;1558.00;3.34;0
10;industrial_complex;3144.00;9.90;1552.00;4.55;0
10;industrial_complex;3122.00;9.93;1544.00;1.28;0
10;industrial_complex;3132.00;9.80;1559.00;3.95;0
10;industrial_complex;3117.00;10.00;1547.00;1.78;0
10;industrial_complex;3149.00;10.20;1567.00;1.89;0
10;bunker;3153.00;10.45;1568.00;2.39;0
10;bunker;3138.00;9.90;1554.00;5.06;0
10;bunker;3142.00;9.85;1552.00;0.33;0
10;bunker;3139.00;9.80;1562.00;4.45;0
10;bunker;3122.00;10.05;1547.00;0.84;0
10;bunker;3134.00;9.80;1562.00;3.51;0
10;bunker;3118.00;10.00;1553.00;0.24;0
10;bunker;3131.00;9.88;1551.00;1.45;0
10;bunker;3123.00;9.90;1564.00;5.57;0
10;synthetic_refinery;3116.00;9.90;1560.00;4.01;0
10;fuel_silo;3129.00;9.80;1560.00;4.12;0
11;arms_factory;3186.00;9.73;1627.00;3.44;0
11;arms_factory;3180.00;10.13;1605.00;1.28;0
11;arms_factory;3191.00;10.28;1626.00;1.38;0
11;arms_factory;3168.00;10.65;1610.00;5.50;0
11;arms_factory;3166.00;9.80;1621.00;3.34;0
11;arms_factory;3204.00;10.05;1636.00;4.55;0
11;industrial_complex;3190.00;9.80;1611.00;1.28;0
11;industrial_complex;3190.00;10.35;1631.00;3.95;0
11;industrial_complex;3174.00;11.32;1611.00;1.78;0
11;industrial_complex;3172.00;10.73;1607.00;1.89;0
11;industrial_complex;3190.00;10.25;1627.00;6.01;0
11;industrial_complex;3199.00;10.40;1640.00;2.39;0
11;bunker;3188.00;10.10;1618.00;0.33;0
11;bunker;3197.00;10.25;1637.00;4.45;0
11;bunker;3206.00;9.98;1633.00;0.84;0
11;bunker;3208.00;10.40;1641.00;3.51;0
11;bunker;3162.00;9.90;1614.00;0.24;0
11;bunker;3179.00;10.25;1616.00;1.45;0
11;bunker;3188.00;9.80;1622.00;5.57;0
11;bunker;3197.00;10.03;1628.00;1.95;0
11;bunker;3199.00;10.40;1646.00;3.51;0
11;bunker;3191.00;10.30;1644.00;6.18;0
11;bunker;3176.00;10.10;1600.00;4.01;0
11;bunker;3163.00;9.88;1615.00;4.12;0
11;bunker;3190.00;10.35;1628.00;1.95;0
11;synthetic_refinery;3192.00;10.30;1649.00;0.40;0
11;fuel_silo;3210.00;10.07;1635.00;4.52;0
12;naval_base;3187.00;9.50;1679.00;-1.57;1885
12;naval_base;3180.00;9.50;1667.00;-2.36;1885
12;naval_base;3187.00;9.57;1671.00;-1.82;1885
12;bunker;3208.00;10.60;1668.00;1.45;0
12;bunker;3185.00;9.68;1665.00;3.51;0
12;bunker;3214.00;10.35;1661.00;6.18;0
12;bunker;3203.00;10.50;1668.00;1.95;0
12;bunker;3227.00;10.40;1667.00;6.08;0
12;bunker;3219.00;10.40;1652.00;2.46;0
12;bunker;3203.00;10.32;1686.00;4.02;0
12;bunker;3214.00;10.30;1681.00;4.52;0
12;bunker;3197.00;10.35;1672.00;5.73;0
12;bunker;3189.00;9.80;1681.00;2.47;0
12;bunker;3212.00;10.60;1672.00;1.51;0
12;coastal_bunker;3181.00;9.53;1667.00;-2.36;0
12;coastal_bunker;3185.00;9.50;1684.00;-1.57;0
12;coastal_bunker;3187.00;9.50;1673.00;-1.82;0
12;dockyard;3187.00;9.50;1675.00;-1.82;0
12;synthetic_refinery;3233.00;9.80;1670.00;4.69;0
13;arms_factory;3197.00;10.30;1700.00;3.34;0
13;arms_factory;3186.00;9.75;1702.00;4.55;0
13;arms_factory;3195.00;10.30;1708.00;1.28;0
13;arms_factory;3204.00;9.85;1695.00;3.95;0
13;arms_factory;3206.00;9.75;1717.00;1.78;0
13;arms_factory;3212.00;10.40;1714.00;1.89;0
13;industrial_complex;3214.00;10.40;1709.00;6.01;0
13;industrial_complex;3190.00;9.70;1717.00;2.39;0
13;industrial_complex;3182.00;9.70;1712.00;5.06;0
13;industrial_complex;3152.00;9.70;1695.00;0.33;0
13;industrial_complex;3176.00;9.68;1708.00;4.45;0
13;industrial_complex;3192.00;10.20;1692.00;0.84;0
13;naval_base;3164.00;9.57;1702.00;-4.47;1885
13;naval_base;3185.00;9.50;1721.00;-2.90;1660
13;naval_base;3210.00;9.60;1725.00;-3.34;1434
13;naval_base;3151.00;9.50;1710.00;-1.57;2107
13;naval_base;3175.00;9.50;1701.00;-1.11;1885
13;naval_base;3181.00;9.50;1720.00;-1.82;1660
13;naval_base;3187.00;9.50;1689.00;-1.37;1885
13;naval_base;3183.00;9.50;1695.00;-0.59;1885
13;naval_base;3217.00;9.68;1724.00;-3.34;1434
13;bunker;3179.00;9.60;1707.00;6.08;0
13;bunker;3205.00;9.95;1695.00;2.46;0
13;bunker;3185.00;9.68;1716.00;4.02;0
13;bunker;3203.00;9.70;1720.00;0.40;0
13;bunker;3210.00;10.40;1709.00;4.52;0
13;bunker;3214.00;9.82;1720.00;5.73;0
13;bunker;3192.00;10.23;1689.00;2.47;0
13;bunker;3197.00;9.70;1722.00;5.13;0
13;bunker;3183.00;9.65;1697.00;1.51;0
13;bunker;3202.00;10.30;1711.00;4.18;0
13;bunker;3154.00;9.55;1709.00;0.91;0
13;bunker;3197.00;10.30;1703.00;3.58;0
13;bunker;3191.00;10.28;1703.00;6.25;0
13;bunker;3152.00;9.70;1699.00;2.98;0
13;coastal_bunker;3170.00;9.50;1699.00;-4.47;0
13;coastal_bunker;3157.00;9.50;1705.00;0.46;0
13;coastal_bunker;3202.00;9.55;1723.00;-2.36;0
13;coastal_bunker;3174.00;9.50;1705.00;-1.11;0
13;coastal_bunker;3179.00;9.50;1697.00;-0.59;0
13;coastal_bunker;3174.00;9.53;1717.00;-1.82;0
13;coastal_bunker;3198.00;9.50;1724.00;-2.90;0
13;coastal_bunker;3218.00;9.60;1724.00;-3.34;0
13;coastal_bunker;3189.00;9.50;1697.00;-1.37;0
13;dockyard;3161.00;9.60;1712.00;-4.07;0
13;synthetic_refinery;3184.00;9.70;1700.00;2.19;0
13;fuel_silo;3183.00;9.70;1704.00;0.03;0
14;arms_factory;2740.00;9.68;1479.00;1.28;0
14;arms_factory;2760.00;10.53;1482.00;3.95;0
14;arms_factory;2779.00;9.78;1484.00;1.78;0
14;arms_factory;2752.00;9.55;1492.00;1.89;0
14;arms_factory;2771.00;9.78;1486.00;6.01;0
14;arms_factory;2761.00;10.55;1483.00;2.39;0
14;industrial_complex;2741.00;9.60;1483.00;5.06;0
14;industrial_complex;2777.00;9.70;1472.00;0.33;0
14;industrial_complex;2770.00;9.70;1487.00;4.45;0
14;industrial_complex;2780.00;9.70;1474.00;0.84;0
14;industrial_complex;2742.00;9.70;1485.00;3.51;0
14;industrial_complex;2753.00;9.90;1487.00;0.24;0
14;naval_base;2754.00;9.50;1494.00;-2.21;2381
14;naval_base;2757.00;9.50;1468.00;-0.32;8546
14;naval_base;2741.00;9.50;1474.00;-1.33;4885
14;naval_base;2744.00;9.60;1490.00;-2.68;2381
14;naval_base;2762.00;9.57;1489.00;-3.14;2871
14;naval_base;2777.00;9.50;1489.00;-3.14;2871
14;naval_base;2767.00;9.50;1467.00;-0.69;8546
14;bunker;2743.00;9.70;1488.00;6.08;0
14;bunker;2772.00;9.90;1481.00;2.46;0
14;bunker;2749.00;9.85;1487.00;4.02;0
14;bunker;2764.00;10.30;1480.00;0.40;0
14;bunker;2769.00;9.65;1472.00;4.52;0
14;bunker;2779.00;9.70;1478.00;5.73;0
14;bunker;2749.00;9.90;1485.00;2.47;0
14;bunker;2761.00;10.00;1487.00;5.13;0
14;bunker;2753.00;9.75;1477.00;1.51;0
14;bunker;2741.00;9.70;1478.00;4.18;0
14;coastal_bunker;2763.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2760.00;9.55;1470.00;-0.32;0
14;coastal_bunker;2741.00;9.50;1474.00;-1.33;0
14;coastal_bunker;2741.00;9.53;1491.00;-2.68;0
14;coastal_bunker;2751.00;9.50;1492.00;-2.21;0
14;coastal_bunker;2772.00;9.68;1489.00;-3.14;0
14;coastal_bunker;2769.00;9.53;1490.00;-3.14;0
14;dockyard;2737.00;9.53;1490.00;-2.68;0
14;synthetic_refinery;2768.00;9.93;1484.00;4.69;0
14;fuel_silo;2777.00;9.70;1473.00;2.53;0
15;arms_factory;2825.00;9.70;1513.00;1.78;0
15;arms_factory;2820.00;9.80;1503.00;1.89;0
15;arms_factory;2812.00;9.60;1505.00;6.01;0
15;arms_factory;2788.00;10.10;1501.00;2.39;0
15;arms_factory;2792.00;11.50;1494.00;5.06;0
15;arms_factory;2821.00;9.80;1504.00;0.33;0
15;industrial_complex;2818.00;9.90;1500.00;4.45;0
15;industrial_complex;2830.00;10.30;1502.00;0.84;0
15;industrial_complex;2814.00;10.10;1493.00;3.51;0
15;industrial_complex;2794.00;11.50;1489.00;0.24;0
15;industrial_complex;2804.00;10.38;1492.00;1.45;0
15;industrial_complex;2817.00;9.63;1510.00;5.57;0
15;naval_base;2819.00;9.53;1515.00;-2.36;12389
15;naval_base;2781.00;9.50;1498.00;-2.16;2871
15;naval_base;2797.00;9.55;1504.00;-3.39;2847
15;naval_base;2815.00;9.53;1514.00;-3.39;12389
15;naval_base;2778.00;9.50;1509.00;-1.57;2871
15;naval_base;2793.00;9.55;1504.00;-3.39;2847
15;naval_base;2807.00;9.60;1503.00;-2.90;2847
15;bunker;2786.00;10.40;1494.00;4.02;0
15;bunker;2785.00;9.75;1504.00;0.40;0
15;bunker;2820.00;9.98;1498.00;4.52;0
15;bunker;2812.00;10.00;1500.00;5.73;0
15;bunker;2829.00;9.90;1504.00;2.47;0
15;bunker;2826.00;9.85;1504.00;5.13;0
15;bunker;2802.00;10.75;1490.00;1.51;0
15;bunker;2793.00;11.45;1496.00;4.18;0
15;bunker;2797.00;10.20;1501.00;0.91;0
15;bunker;2811.00;10.55;1492.00;3.58;0
15;bunker;2820.00;9.68;1512.00;6.25;0
15;bunker;2814.00;10.10;1492.00;2.98;0
15;bunker;2809.00;10.43;1498.00;4.18;0
15;bunker;2781.00;9.70;1509.00;2.02;0
15;bunker;2812.00;9.70;1511.00;4.69;0
15;coastal_bunker;2829.00;9.57;1519.00;-2.36;0
15;coastal_bunker;2793.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2802.00;9.60;1502.00;-3.39;0
15;coastal_bunker;2808.00;9.50;1510.00;-1.57;0
15;coastal_bunker;2782.00;9.50;1494.00;-2.16;0
15;coastal_bunker;2779.00;9.50;1505.00;-1.57;0
15;coastal_bunker;2807.00;9.60;1503.00;-2.90;0
15;dockyard;2815.00;9.53;1514.00;-3.39;0
15;synthetic_refinery;2824.00;9.80;1511.00;0.03;0
15;fuel_silo;2802.00;10.68;1491.00;1.58;0
16;arms_factory;2844.00;9.78;1495.00;6.01;0
16;arms_factory;2842.00;9.80;1484.00;2.39;0
16;arms_factory;2837.00;9.80;1489.00;5.06;0
16;arms_factory;2825.00;10.00;1491.00;0.33;0
16;arms_factory;2840.00;9.80;1500.00;4.45;0
16;arms_factory;2835.00;9.80;1486.00;0.84;0
16;industrial_complex;2829.00;9.90;1487.00;3.51;0
16;industrial_complex;2834.00;10.00;1496.00;0.24;0
16;industrial_complex;2842.00;9.80;1484.00;1.45;0
16;industrial_complex;2825.00;9.95;1483.00;5.57;0
16;industrial_complex;2838.00;9.80;1492.00;1.95;0
16;industrial_complex;2834.00;10.10;1501.00;3.51;0
16;bunker;2852.00;9.80;1487.00;4.01;0
16;bunker;2824.00;10.00;1491.00;4.12;0
16;bunker;2827.00;10.07;1478.00;1.95;0
16;bunker;2833.00;10.25;1498.00;6.08;0
16;bunker;2846.00;9.70;1496.00;2.46;0
16;bunker;2839.00;9.80;1486.00;4.02;0
16;bunker;2856.00;9.80;1487.00;0.40;0
16;bunker;2843.00;9.80;1491.00;4.52;0
16;bunker;2833.00;9.80;1491.00;5.73;0
16;synthetic_refinery;2839.00;9.80;1494.00;4.18;0
16;fuel_silo;2842.00;9.80;1485.00;0.91;0
17;bunker;2906.00;10.80;1463.00;6.08;0
17;bunker;2894.00;10.10;1456.00;5.73;0
17;bunker;2908.00;11.98;1468.00;2.47;0
17;bunker;2900.00;10.18;1462.00;1.51;0
18;arms_factory;2875.00;10.10;1478.00;4.45;0
18;arms_factory;2876.00;10.50;1498.00;0.84;0
18;arms_factory;2874.00;10.05;1480.00;3.51;0
18;arms_factory;2867.00;9.95;1484.00;0.24;0
18;arms_factory;2879.00;10.10;1481.00;1.45;0
18;arms_factory;2863.00;9.85;1487.00;5.57;0
18;bunker;2873.00;9.85;1502.00;2.46;0
18;bunker;2874.00;10.10;1478.00;4.02;0
18;bunker;2862.00;9.90;1494.00;0.40;0
18;bunker;2896.00;10.53;1496.00;4.52;0
18;bunker;2864.00;9.90;1484.00;5.73;0
18;bunker;2888.00;11.25;1499.00;5.13;0
18;bunker;2879.00;10.53;1513.00;4.18;0
18;bunker;2871.00;9.88;1485.00;0.91;0
18;bunker;2883.00;10.30;1478.00;6.25;0
18;synthetic_refinery;2870.00;10.07;1476.00;4.69;0
19;arms_factory;2792.00;9.70;1416.00;3.51;0
19;arms_factory;2793.00;10.15;1406.00;0.24;0
19;arms_factory;2797.00;10.40;1402.00;1.45;0
19;arms_factory;2799.00;9.70;1419.00;5.57;0
19;arms_factory;2788.00;9.93;1392.00;1.95;0
19;arms_factory;2788.00;9.70;1402.00;3.51;0
19;industrial_complex;2787.00;9.90;1388.00;6.18;0
